Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,delivery_status,total_amount_usd
1653025,1,2025-06-15,2025-07-10,852444,34,1453,3,EUR,Delivered,774.0
1653026,1,2025-01-18,2025-02-02,2044599,59,610,1,USD,Delivered,109.0
1653027,1,2024-08-22,2024-08-29,574566,24,1779,2,EUR,Delivered,86.0
1653028,1,2024-04-21,1900-01-01,1064279,40,439,1,GBP,Lost,559.0
1653029,1,2024-01-28,2024-02-19,1461041,0,1459,5,USD,Delivered,1280.0
1653030,1,2025-01-03,2025-02-01,1016078,0,580,1,GBP,Delivered,499.0
1653031,1,2024-02-26,1900-01-01,516663,22,583,2,EUR,Lost,502.0
1653032,1,2025-12-12,1900-01-01,259221,8,1392,3,CAD,In Transit,128.97
1653034,1,2025-08-20,1900-01-01,37070,6,604,3,AUD,In Transit,1497.0
1653035,1,2025-01-28,2025-02-02,713185,0,361,6,EUR,Delivered,2334.0
1653036,1,2025-09-20,2025-10-07,776341,29,1600,2,EUR,Delivered,115.76
1653038,1,2025-10-25,2025-11-09,1036840,42,167,4,GBP,Delivered,276.0
1654002,1,2025-04-10,2025-04-15,1392332,62,87,1,USD,Delivered,99.99
1654003,1,2025-08-04,1900-01-01,929598,39,1587,5,GBP,In Transit,89.95
1654004,1,2024-11-06,2024-11-25,835380,33,1698,3,EUR,Delivered,20.97
1654005,1,2024-06-07,2024-06-21,1688255,65,1045,6,USD,Delivered,3528.0
1654006,1,2025-05-22,2025-06-16,247966,8,2025,2,CAD,Delivered,1331.88
1654007,1,2024-12-03,2024-12-19,1301552,62,430,1,USD,Delivered,269.95
1654008,1,2024-09-06,2024-09-28,1242320,61,1571,1,USD,Delivered,56.99
1654009,1,2024-06-06,1900-01-01,446735,21,2113,8,EUR,Lost,4064.0
1654011,1,2025-07-20,2025-07-28,424711,26,1605,2,EUR,Delivered,579.98
1654012,1,2024-04-04,2024-04-27,546334,0,82,1,EUR,Delivered,40.55
1654013,1,2024-09-24,2024-10-14,2096292,0,888,3,USD,Delivered,150.0
1654014,1,2024-07-24,2024-08-05,1533906,50,1684,5,USD,Delivered,84.45
1654015,1,2025-02-03,2025-03-05,1712795,59,139,1,USD,Delivered,499.99
1654018,1,2024-02-04,2024-03-05,2043122,61,1413,1,USD,Delivered,299.0
1654019,1,2024-01-07,2024-02-01,478977,23,54,1,EUR,Delivered,296.0
1654020,1,2024-08-22,2024-09-04,1609703,0,1486,4,USD,Delivered,1152.0
1654021,1,2024-11-23,2024-12-04,357853,0,1193,7,CAD,Delivered,3962.0
1654022,1,2025-09-14,2025-09-20,172387,0,559,2,AUD,Delivered,502.0
1654023,1,2024-05-01,2024-05-16,1018850,38,313,2,GBP,Delivered,538.0
1654025,1,2024-05-04,2024-05-08,1858284,47,2496,1,USD,Delivered,9.99
1654026,1,2024-01-26,1900-01-01,1174179,38,1277,8,GBP,Lost,417.04
1654027,1,2025-12-15,2026-01-01,1987601,0,1756,1,USD,Delivered,64.9
1655001,1,2025-07-24,2025-08-07,1233958,57,1561,1,USD,Delivered,402.0
1655002,1,2025-01-14,2025-02-11,1863578,0,1535,4,USD,Delivered,1072.0
1655003,1,2024-11-05,1900-01-01,1871379,43,1449,1,USD,Lost,300.0
1655004,1,2025-02-14,2025-02-26,1342915,64,1646,1,USD,Delivered,159.99
1655005,1,2024-08-01,2024-08-29,1309256,66,60,6,USD,Delivered,936.0
1655006,1,2025-12-11,2025-12-29,408515,19,574,2,EUR,Delivered,218.0
1655007,1,2024-01-16,1900-01-01,2082991,61,106,6,USD,Lost,797.94
1655008,1,2025-11-09,2025-11-15,1982150,0,1282,1,USD,Delivered,24.99
1655009,1,2025-10-05,2025-10-26,1200992,0,58,2,USD,Delivered,312.0
1655010,1,2024-12-01,2024-12-28,1467054,0,1329,7,USD,Delivered,118.93
1655011,1,2025-01-04,2025-02-03,106039,5,485,2,AUD,Delivered,198.0
1655012,1,2025-05-12,2025-05-31,839353,0,1464,3,EUR,Delivered,774.0
1655013,1,2024-08-24,2024-09-14,489830,22,423,2,EUR,Delivered,1198.0
1655015,1,2024-09-13,2024-10-10,1945363,0,1888,3,USD,Delivered,5967.0
1655017,1,2025-12-13,2025-12-28,1437275,56,371,3,USD,Delivered,1797.0
1655018,1,2025-02-11,2025-02-23,1694264,49,455,1,USD,Delivered,919.0
1655019,1,2024-06-03,2024-06-19,1939321,0,593,8,USD,Delivered,3672.0
1655020,1,2024-05-09,2024-06-05,383111,0,1448,8,CAD,Delivered,2048.0
1655021,1,2025-10-26,2025-11-18,1353843,55,1716,1,USD,Delivered,70.13
1655022,1,2024-12-03,2024-12-13,322486,0,336,2,CAD,Delivered,1398.0
1655023,1,2024-01-25,2024-02-14,517561,19,2148,3,EUR,Delivered,1335.0
1655024,1,2025-09-28,2025-10-16,832813,32,451,2,EUR,Delivered,1118.0
1655025,1,2025-02-02,2025-03-02,143033,5,1909,8,AUD,Delivered,25599.92
1655026,1,2024-02-24,2024-03-10,1692200,55,1792,1,USD,Delivered,43.0
1655027,1,2024-03-23,2024-04-02,543610,21,1684,5,EUR,Delivered,84.45
1655028,1,2024-04-23,1900-01-01,2064687,0,1586,1,USD,Lost,12.66
1655029,1,2025-11-14,2025-11-17,1587609,48,2297,3,USD,Delivered,689.97
1655030,1,2024-02-26,2024-03-08,1848729,53,1416,2,USD,Delivered,616.0
1655031,1,2025-03-10,2025-03-26,1022980,40,65,1,GBP,Delivered,181.0
1655032,1,2024-03-16,2024-04-12,961650,38,2514,1,GBP,Delivered,129.99
1655033,1,2025-08-22,1900-01-01,721654,30,1494,5,EUR,In Transit,1040.0
1655034,1,2025-04-15,2025-05-14,1891277,59,1608,3,USD,Delivered,329.97
1655035,1,2024-07-16,2024-08-09,1055880,38,2502,5,GBP,Delivered,49.95
1655036,1,2024-09-21,2024-10-13,1942682,47,944,2,USD,Delivered,258.0
1655037,1,2024-09-15,2024-09-20,542632,27,126,1,EUR,Delivered,143.4
1655038,1,2024-08-24,2024-09-13,1849584,62,374,4,USD,Delivered,5196.0
1655039,1,2024-01-02,2024-01-05,366123,10,1803,5,CAD,Delivered,160.0
1655041,1,2025-07-23,1900-01-01,1233925,62,1658,2,USD,In Transit,219.98
1655042,1,2025-06-08,2025-06-21,1550559,61,1271,2,USD,Delivered,13.9
1655043,1,2024-07-16,2024-07-24,2074980,57,430,1,USD,Delivered,269.95
1655044,1,2025-06-27,2025-07-23,1649797,45,2144,2,USD,Delivered,298.0
1655045,1,2025-11-12,2025-12-10,266254,8,1797,3,CAD,Delivered,129.0
1655046,1,2025-01-19,2025-02-11,2070645,59,2503,3,USD,Delivered,29.97
1655047,1,2025-12-26,2026-01-12,825856,33,1633,3,EUR,Delivered,41.67
1655048,1,2025-07-28,2025-08-03,245017,0,2064,10,CAD,Delivered,1399.9
1655049,1,2025-02-18,1900-01-01,786832,30,366,9,EUR,In Transit,6822.0
1655050,1,2024-05-10,2024-05-25,283869,0,1636,1,CAD,Delivered,12.66
1656000,1,2024-07-20,2024-08-03,831099,33,99,5,EUR,Delivered,600.0
1656001,1,2025-11-21,1900-01-01,522806,27,424,4,EUR,In Transit,1079.8
1656002,1,2025-06-25,2025-07-11,322136,0,442,2,CAD,Delivered,539.8
1656003,1,2024-05-07,2024-06-02,717074,30,1624,6,EUR,Delivered,1314.0
1657000,1,2025-04-22,1900-01-01,1402107,51,945,2,USD,In Transit,400.0
1657001,1,2025-10-05,2025-10-08,2015036,43,421,2,USD,Delivered,938.0
1657002,1,2025-02-26,1900-01-01,35257,6,812,3,AUD,In Transit,38.85
1657003,1,2024-11-20,2024-11-27,507938,23,1675,3,EUR,Delivered,20.67
1657004,1,2024-03-12,2024-03-24,1313504,49,236,2,USD,Delivered,2218.0
1657005,1,2025-09-12,2025-09-13,1811452,65,164,4,USD,Delivered,6368.8
1657006,1,2024-05-19,2024-06-02,1750528,0,1687,1,USD,Delivered,6.88
1657007,1,2025-02-24,2025-03-21,1952591,45,1645,1,USD,Delivered,57.88
1657008,1,2024-03-24,2024-04-12,1239188,54,1512,3,USD,Delivered,717.0
1657009,1,2025-02-11,1900-01-01,1728981,55,1930,2,USD,In Transit,599.98
1657010,1,2025-10-06,2025-10-11,1983228,48,1685,1,USD,Delivered,5.39
1657011,1,2024-01-30,2024-02-06,542943,22,1335,1,EUR,Delivered,40.19
1657012,1,2025-02-27,2025-03-15,549936,21,1632,2,EUR,Delivered,35.98
1657013,1,2024-09-25,2024-10-04,793099,30,1782,1,EUR,Delivered,43.0
1657014,1,2025-12-07,1900-01-01,1254388,66,1743,1,USD,In Transit,28.0
1657015,1,2025-10-04,2025-10-14,1738341,66,1680,6,USD,Delivered,41.94
1657016,1,2025-03-09,1900-01-01,1544722,51,1418,3,USD,In Transit,879.0
1657017,1,2024-07-12,2024-07-23,1680645,61,57,5,USD,Delivered,780.0
1657018,1,2025-10-02,1900-01-01,16716,1,1370,7,AUD,In Transit,332.08
1657019,1,2024-03-08,2024-03-27,1718303,53,1597,1,USD,Delivered,57.88
1657020,1,2025-02-27,2025-03-29,474309,23,1387,2,EUR,Delivered,57.98
1657022,1,2025-04-18,2025-04-29,493378,26,570,6,EUR,Delivered,1794.0
1658000,1,2024-10-07,2024-11-04,1301542,43,2509,5,USD,Delivered,20.3
1658001,1,2024-05-30,2024-06-08,1885114,0,1636,6,USD,Delivered,75.96
1658002,1,2024-08-18,2024-09-06,83985,0,348,2,AUD,Delivered,1516.0
1658003,1,2024-03-10,1900-01-01,789061,0,1593,6,EUR,Lost,83.34
1658004,1,2025-08-08,2025-08-17,1656233,0,1151,2,USD,Delivered,820.0
1658005,1,2024-07-02,2024-07-17,1186641,37,1510,2,GBP,Delivered,258.0
1658006,1,2024-05-23,1900-01-01,1828585,49,431,1,USD,Lost,369.0
1658008,1,2024-04-14,2024-05-08,1187686,40,428,2,GBP,Delivered,1938.0
1658009,1,2025-01-24,2025-02-22,1969970,43,2504,7,USD,Delivered,69.93
1658010,1,2025-09-08,2025-09-26,1597913,0,471,4,USD,Delivered,396.0
1658011,1,2024-09-03,2024-09-06,1397271,57,1674,3,USD,Delivered,20.97
1658012,1,2025-08-20,2025-09-05,1311030,50,2504,1,USD,Delivered,9.99
1658013,1,2024-09-23,2024-09-27,1642890,49,1139,3,USD,Delivered,984.0
1658014,1,2025-09-11,2025-09-27,253505,10,1585,10,CAD,Delivered,228.9
1658015,1,2025-08-04,2025-08-07,1303448,44,1698,3,USD,Delivered,20.97
1658016,1,2024-11-24,1900-01-01,2001416,45,28,1,USD,Lost,199.9
1658017,1,2024-06-18,2024-07-01,285552,10,347,5,CAD,Delivered,2930.0
1658018,1,2025-09-21,2025-10-18,734455,0,437,5,EUR,Delivered,2499.5
1658019,1,2025-02-28,1900-01-01,1598422,43,580,7,USD,In Transit,3493.0
1658020,1,2025-06-16,2025-07-07,318123,9,1467,2,CAD,Delivered,602.0
1658021,1,2025-10-06,2025-10-25,1365450,54,2108,1,USD,Delivered,508.0
1658023,1,2025-03-15,1900-01-01,2081470,45,2490,6,USD,In Transit,89.94
1658024,1,2025-03-21,2025-03-28,473791,22,439,5,EUR,Delivered,2795.0
1658025,1,2024-04-28,2024-05-04,2063886,57,390,3,USD,Delivered,3897.0
1658026,1,2024-03-17,2024-03-26,1813538,57,1941,3,USD,Delivered,1479.0
1658027,1,2024-09-20,2024-09-21,1914473,50,1757,4,USD,Delivered,223.6
1659000,1,2025-06-16,1900-01-01,1914066,51,453,7,USD,In Transit,1609.3
1659001,1,2025-07-29,2025-08-20,1333943,0,769,4,USD,Delivered,91.6
1659002,1,2025-05-05,2025-05-16,389462,9,1691,2,CAD,Delivered,10.78
1659003,1,2024-11-20,2024-12-13,466143,26,1287,1,EUR,Delivered,77.99
1659004,1,2024-12-22,2024-12-31,1888585,47,1644,1,USD,Delivered,57.88
1659005,1,2025-08-31,2025-09-16,1589348,49,91,3,USD,Delivered,449.97
1659006,1,2025-12-16,2025-12-19,557051,0,2379,4,EUR,Delivered,1599.96
1659008,1,2025-05-05,2025-05-23,1810957,0,1454,1,USD,Delivered,199.0
1659012,1,2025-09-16,1900-01-01,1197932,40,1489,1,GBP,In Transit,310.0
1659014,1,2024-02-23,1900-01-01,516663,19,1691,1,EUR,Lost,5.39
1659015,1,2024-06-24,2024-06-26,32511,4,363,6,AUD,Delivered,4194.0
1659016,1,2025-12-05,2025-12-23,1612511,50,464,2,USD,Delivered,1358.0
1659017,1,2025-02-03,2025-02-23,31086,0,1358,3,AUD,Delivered,119.97
1659018,1,2024-04-29,2024-05-19,532533,22,1822,3,EUR,Delivered,96.0
1659019,1,2024-07-01,2024-07-22,353909,8,18,7,CAD,Delivered,769.65
1659021,1,2025-02-10,2025-02-25,2081517,62,2114,4,USD,Delivered,1030.0
1659022,1,2024-08-09,2024-09-01,348102,8,1253,1,CAD,Delivered,19.99
1659023,1,2024-05-29,2024-06-14,1982762,61,1658,1,USD,Delivered,109.99
1659024,1,2024-11-27,2024-12-08,1708493,0,1634,2,USD,Delivered,19.98
1659027,1,2024-10-31,2024-11-05,1432907,54,88,2,USD,Delivered,299.98
1659028,1,2024-03-15,2024-04-04,505485,27,50,4,EUR,Delivered,799.8
1659029,1,2025-07-02,2025-07-21,1883496,45,1608,2,USD,Delivered,219.98
1659030,1,2024-06-28,2024-07-17,1517700,0,1651,2,USD,Delivered,319.98
1659031,1,2025-11-04,2025-11-08,1353398,62,1294,1,USD,Delivered,595.0
1659032,1,2025-09-26,1900-01-01,72826,4,1439,1,AUD,In Transit,301.0
1659034,1,2025-08-04,2025-08-20,965207,38,463,9,GBP,Delivered,5571.0
1659035,1,2025-09-08,2025-09-25,409577,21,1634,3,EUR,Delivered,29.97
1659036,1,2025-01-02,2025-01-19,1526675,61,1483,6,USD,Delivered,1614.0
1660000,1,2025-10-20,2025-11-12,823079,0,1669,3,EUR,Delivered,20.67
1660001,1,2024-09-17,2024-10-04,1352703,65,987,10,USD,Delivered,2000.0
1660002,1,2025-04-07,1900-01-01,1810207,57,432,3,USD,In Transit,1499.7
1660004,1,2024-10-02,1900-01-01,492206,24,60,5,EUR,Lost,780.0
1660005,1,2024-03-16,2024-03-30,695718,18,1578,7,EUR,Delivered,1533.0
1660006,1,2025-11-22,2025-12-14,1116892,37,990,4,GBP,Delivered,752.0
1660007,1,2025-04-11,2025-05-06,2011673,64,1831,7,USD,Delivered,6993.0
1660008,1,2024-08-11,1900-01-01,208720,9,1610,3,CAD,Lost,869.97
1660009,1,2025-12-28,1900-01-01,607615,0,1701,2,EUR,Shipped,9.96
1660010,1,2025-03-11,2025-03-14,355295,0,1004,2,CAD,Delivered,376.0
1660011,1,2024-05-31,2024-06-28,848337,0,421,2,EUR,Delivered,938.0
1660012,1,2024-12-29,2025-01-15,1226067,43,2350,8,USD,Delivered,3439.92
1660013,1,2025-10-30,2025-10-31,1571957,0,519,1,USD,Delivered,619.0
1660014,1,2025-03-17,2025-03-25,532793,23,1386,3,EUR,Delivered,80.97
1660015,1,2024-06-13,2024-06-26,1347641,0,456,9,USD,Delivered,5031.0
1660016,1,2025-07-22,2025-07-24,1282455,48,1254,2,USD,Delivered,39.98
1660017,1,2024-10-25,2024-11-17,241885,10,1864,10,CAD,Delivered,18189.0
1660018,1,2024-06-13,1900-01-01,1080102,42,1443,3,GBP,Lost,1767.0
1660019,1,2024-07-29,2024-07-30,656633,13,1811,8,EUR,Delivered,256.0
1660020,1,2024-07-31,2024-08-14,1987941,47,1312,5,USD,Delivered,1025.0
1660021,1,2024-02-01,1900-01-01,197212,6,1697,7,AUD,Lost,37.73
1660023,1,2025-07-10,2025-08-04,565827,19,1642,3,EUR,Delivered,173.64
1660024,1,2025-06-04,2025-06-22,303116,10,2494,2,CAD,Delivered,5.88
1660025,1,2025-08-14,2025-08-30,1663459,44,721,2,USD,Delivered,496.0
1660026,1,2024-09-15,2024-09-18,1609340,57,1658,2,USD,Delivered,219.98
1660027,1,2025-10-14,2025-10-15,1962303,66,1657,5,USD,Delivered,899.95
1660028,1,2025-07-26,2025-08-20,306301,9,1577,3,CAD,Delivered,657.0
1660029,1,2025-04-22,2025-04-30,423898,0,1412,4,EUR,Delivered,1156.0
1660030,1,2024-08-16,2024-09-01,2025686,51,20,2,USD,Delivered,268.0
1660031,1,2025-11-30,1900-01-01,414070,22,731,2,EUR,In Transit,258.0
1660032,1,2025-06-21,2025-07-13,1306559,49,98,1,USD,Delivered,120.0
1660033,1,2024-03-26,2024-04-01,291985,10,1357,6,CAD,Delivered,233.94
1660034,1,2025-10-13,1900-01-01,2075723,0,67,4,USD,In Transit,102.76
1660035,1,2025-03-27,1900-01-01,533705,0,450,4,EUR,In Transit,3676.0
1660036,1,2024-10-24,2024-10-26,466333,22,452,1,EUR,Delivered,219.95
1660037,1,2024-06-01,2024-06-06,1540227,49,543,2,USD,Delivered,458.0
1661000,1,2024-01-03,1900-01-01,594796,21,427,1,EUR,Lost,469.0
1661001,1,2025-04-28,2025-05-01,1987493,48,1791,2,USD,Delivered,86.0
1661002,1,2025-09-23,2025-09-25,1562024,0,1598,1,USD,Delivered,57.88
1661003,1,2025-04-04,2025-04-15,1933414,57,84,3,USD,Delivered,299.97
1661004,1,2024-10-29,2024-11-08,1312168,61,456,1,USD,Delivered,559.0
1661005,1,2025-07-11,2025-07-28,737978,30,2505,3,EUR,Delivered,29.97
1661006,1,2024-09-16,2024-10-06,2047942,53,1407,5,USD,Delivered,80.0
1661008,1,2025-11-20,1900-01-01,537045,27,658,5,EUR,In Transit,1045.0
1661009,1,2024-03-12,2024-03-13,1682386,45,645,4,USD,Delivered,836.0
1661011,1,2025-12-15,2026-01-11,495181,24,114,9,EUR,Delivered,2249.91
1661012,1,2024-06-09,2024-06-24,1342226,59,1614,2,USD,Delivered,519.98
1661013,1,2024-12-01,2024-12-13,2055843,63,1691,5,USD,Delivered,26.95
1661014,1,2024-12-27,2024-12-28,1334562,49,1690,7,USD,Delivered,118.93
1661017,1,2024-04-03,2024-04-13,345910,9,1681,3,CAD,Delivered,20.67
1661018,1,2025-12-01,1900-01-01,176310,5,1666,6,AUD,In Transit,101.34
1661019,1,2025-12-27,2026-01-15,891974,34,1173,2,EUR,Delivered,864.0
1661020,1,2024-01-20,2024-02-11,220543,9,2020,7,CAD,Delivered,1399.93
1661021,1,2025-01-07,2025-01-15,2086673,61,48,2,USD,Delivered,299.9
1661022,1,2025-09-25,2025-10-05,1883630,0,1697,2,USD,Delivered,10.78
1661023,1,2025-07-04,2025-07-09,1313316,54,1608,1,USD,Delivered,109.99
1661025,1,2024-05-11,2024-05-12,1003723,42,1961,3,GBP,Delivered,839.97
1661026,1,2025-03-15,2025-03-18,1783996,59,1050,3,USD,Delivered,936.0
1662000,1,2025-12-07,2025-12-31,1737466,56,1587,2,USD,Delivered,35.98
1662001,1,2024-02-18,2024-03-01,938615,0,1656,1,GBP,Delivered,159.99
1662002,1,2024-01-14,2024-01-22,2024029,0,1665,7,USD,Delivered,34.93
1662004,1,2024-08-02,2024-08-09,1419573,0,703,5,USD,Delivered,1045.0
1662005,1,2025-04-07,2025-04-24,1486024,61,1577,1,USD,Delivered,219.0
1662006,1,2024-05-17,2024-06-02,332635,10,425,7,CAD,Delivered,2583.0
1662007,1,2024-02-09,1900-01-01,773180,0,1648,3,EUR,Lost,329.97
1662008,1,2024-06-06,2024-06-28,469741,20,181,1,EUR,Delivered,129.0
1662009,1,2025-06-25,2025-07-03,2014226,0,1503,3,USD,Delivered,807.0
1662010,1,2024-07-13,2024-08-02,440522,23,1041,2,EUR,Delivered,462.0
1662011,1,2024-10-05,2024-11-04,861729,31,1719,3,EUR,Delivered,210.39
1662012,1,2024-05-25,2024-06-21,595540,21,252,8,EUR,Delivered,2880.0
1662013,1,2024-07-28,2024-08-26,1297804,53,1635,7,USD,Delivered,160.23
1662014,1,2024-04-27,2024-05-18,1975423,50,31,1,USD,Delivered,255.0
1662015,1,2025-03-21,2025-04-08,1248028,0,628,5,USD,Delivered,2295.0
1662017,1,2025-07-27,2025-08-25,2048840,51,443,1,USD,Delivered,349.0
1662018,1,2024-04-24,2024-05-20,537758,0,1790,7,EUR,Delivered,301.0
1662019,1,2025-03-08,2025-03-17,524077,26,721,4,EUR,Delivered,992.0
1662020,1,2025-09-18,2025-10-13,1264805,0,1210,1,USD,Delivered,860.0
1662021,1,2025-11-23,2025-12-11,1277723,56,2514,5,USD,Delivered,649.95
1662022,1,2024-11-08,2024-12-07,2093665,47,2089,1,USD,Delivered,257.5
1662024,1,2024-01-02,2024-01-09,1754112,50,432,3,USD,Delivered,1499.7
1662025,1,2025-02-02,2025-02-04,1268744,44,1707,2,USD,Delivered,140.26
1662026,1,2025-02-04,2025-03-04,401301,20,1682,1,EUR,Delivered,8.99
1662027,1,2025-08-17,2025-08-28,1899770,45,102,2,USD,Delivered,230.0
1662028,1,2025-12-03,2025-12-19,1412897,63,1739,2,USD,Delivered,56.0
1662029,1,2025-07-13,2025-07-18,1900678,48,1913,4,USD,Delivered,1119.96
1662030,1,2024-10-24,2024-11-02,499646,22,1632,4,EUR,Delivered,71.96
1662031,1,2024-12-05,2024-12-14,1701609,66,444,3,USD,Delivered,2757.0
1662032,1,2024-12-03,2024-12-13,865760,33,1613,6,EUR,Delivered,659.94
1662033,1,2025-05-16,2025-05-22,1720870,0,1483,1,USD,Delivered,269.0
1662034,1,2025-02-20,2025-03-20,1995593,66,106,8,USD,Delivered,1063.92
1662035,1,2024-11-02,2024-11-07,1796733,51,1410,1,USD,Delivered,230.0
1662036,1,2025-06-12,1900-01-01,1661476,63,600,8,USD,In Transit,19992.0
1662038,1,2025-08-23,2025-09-06,363898,9,1369,6,CAD,Delivered,262.86
1662039,1,2024-10-29,2024-11-28,163706,6,1657,1,AUD,Delivered,179.99
1662040,1,2025-01-02,2025-01-19,2006574,51,315,1,USD,Delivered,199.0
1662041,1,2024-01-19,2024-01-27,450600,22,2498,2,EUR,Delivered,47.44
1662042,1,2025-10-31,2025-11-21,308450,8,2108,2,CAD,Delivered,1016.0
1662043,1,2025-09-22,2025-10-02,436747,0,1364,5,EUR,Delivered,134.95
1662044,1,2025-03-01,1900-01-01,1363404,51,457,3,USD,In Transit,659.85
1662045,1,2024-04-11,2024-04-17,1328884,0,1774,1,USD,Delivered,43.0
1662047,1,2024-07-18,2024-08-08,1502818,0,456,2,USD,Delivered,1118.0
1662048,1,2024-12-03,2024-12-05,354096,9,1361,1,CAD,Delivered,49.99
1662049,1,2024-12-05,1900-01-01,1270130,43,1455,1,USD,Lost,290.0
1663000,1,2024-09-07,2024-09-29,1094994,36,973,1,GBP,Delivered,200.0
1663001,1,2025-12-14,2026-01-05,1291961,59,2327,2,USD,Delivered,678.0
1663002,1,2024-06-15,1900-01-01,1274790,54,1260,2,USD,Lost,73.98
1663003,1,2024-05-16,2024-05-23,1909007,59,1478,3,USD,Delivered,900.0
1664000,1,2025-07-19,2025-07-24,1811849,43,1754,3,USD,Delivered,267.0
1664001,1,2024-02-19,2024-02-24,987208,40,1612,3,GBP,Delivered,539.97
1664002,1,2024-11-28,2024-12-20,610596,13,601,1,EUR,Delivered,699.0
1664003,1,2025-07-15,2025-07-30,1311030,66,83,8,USD,Delivered,799.92
1664004,1,2024-07-16,1900-01-01,1135188,42,1749,2,GBP,Lost,218.0
1664005,1,2024-11-07,2024-11-11,25864,5,1691,2,AUD,Delivered,10.78
1664006,1,2024-12-24,2025-01-14,444343,22,419,4,EUR,Delivered,1476.0
1664007,1,2024-10-04,2024-11-02,2080735,45,1532,3,USD,Delivered,840.0
1664008,1,2024-11-09,2024-11-26,460245,20,1608,3,EUR,Delivered,329.97
1664009,1,2025-02-18,2025-02-25,2042291,0,434,3,USD,Delivered,1797.0
1664010,1,2024-12-14,2025-01-05,2038522,0,1728,1,USD,Delivered,79.8
1664011,1,2025-09-02,2025-10-02,2050436,59,1781,3,USD,Delivered,129.0
1664012,1,2024-03-30,2024-04-07,1109196,40,1692,1,GBP,Delivered,6.99
1664013,1,2024-06-11,2024-07-01,1694565,64,428,1,USD,Delivered,969.0
1664014,1,2025-12-03,2025-12-29,379770,8,52,3,CAD,Delivered,599.85
1664015,1,2025-04-19,1900-01-01,1539414,63,107,3,USD,In Transit,398.97
1664016,1,2025-04-01,2025-04-24,382960,10,359,2,CAD,Delivered,736.0
1664017,1,2025-12-22,2025-12-25,1820462,0,1434,3,USD,Delivered,804.0
1664018,1,2025-07-19,2025-08-14,1721634,49,491,3,USD,Delivered,1857.0
1664019,1,2024-03-25,1900-01-01,1562638,51,1760,1,USD,Lost,94.8
1665000,1,2025-03-31,2025-04-03,2001745,57,535,4,USD,Delivered,716.0
1665001,1,2025-08-24,2025-09-12,1821463,66,1559,2,USD,Delivered,598.0
1665003,1,2024-01-21,1900-01-01,1838893,47,793,4,USD,Lost,111.6
1665004,1,2025-06-30,2025-07-10,232588,9,1414,4,CAD,Delivered,1024.0
1665005,1,2025-06-03,2025-06-27,654485,15,1279,3,EUR,Delivered,44.97
1665007,1,2024-04-30,2024-05-22,1902925,55,418,7,USD,Delivered,1889.65
1665009,1,2025-07-10,2025-07-15,802757,0,2342,7,EUR,Delivered,4451.93
1665010,1,2024-03-10,2024-03-14,785353,30,465,1,EUR,Delivered,259.0
1665011,1,2024-05-14,2024-06-11,1033579,0,1922,2,GBP,Delivered,1798.0
1665012,1,2024-08-13,2024-08-27,784572,29,490,2,EUR,Delivered,1738.0
1665013,1,2025-01-11,2025-01-19,1325805,57,52,3,USD,Delivered,599.85
1665014,1,2024-12-02,2024-12-28,393739,8,1497,3,CAD,Delivered,801.0
1665015,1,2025-12-09,2025-12-29,1008885,0,55,3,GBP,Delivered,888.0
1665016,1,2024-02-16,2024-02-21,409154,0,1519,2,EUR,Delivered,620.0
1665017,1,2024-12-27,2025-01-13,1481250,66,668,1,USD,Delivered,147.0
1665018,1,2025-07-31,2025-08-23,1277243,64,241,6,USD,Delivered,1974.0
1665019,1,2025-09-13,2025-10-08,471681,24,1431,7,EUR,Delivered,1792.0
1665020,1,2025-11-27,2025-12-16,1936527,0,295,2,USD,Delivered,558.0
1666000,1,2025-04-04,1900-01-01,1868588,0,1487,2,USD,In Transit,534.0
1666005,1,2025-07-15,2025-07-31,99711,0,1726,6,AUD,Delivered,336.0
1666006,1,2024-08-16,2024-09-10,480505,23,1461,1,EUR,Delivered,308.0
1666008,1,2024-01-19,2024-01-28,1020103,36,166,1,GBP,Delivered,119.0
1666009,1,2024-12-05,2024-12-07,1602426,51,1560,1,USD,Delivered,330.0
1666010,1,2025-02-25,2025-02-26,978847,36,1573,3,GBP,Delivered,176.97
1666011,1,2024-05-26,2024-06-22,1865305,64,1326,8,USD,Delivered,343.92
1666012,1,2025-11-30,1900-01-01,54752,6,1191,2,AUD,In Transit,320.0
1666013,1,2024-04-16,1900-01-01,1141613,0,454,2,GBP,Lost,539.8
1666015,1,2024-01-01,2024-01-21,509010,22,82,6,EUR,Delivered,243.3
1666016,1,2025-06-27,2025-07-12,770560,29,1557,2,EUR,Delivered,620.0
1666018,1,2025-04-20,2025-05-08,200208,8,1386,3,CAD,Delivered,80.97
1666019,1,2024-12-22,1900-01-01,1595354,47,1758,1,USD,Lost,50.54
1666020,1,2025-11-06,2025-12-03,1714587,51,1599,1,USD,Delivered,57.88
1666021,1,2024-07-25,2024-08-05,1754205,55,1704,5,USD,Delivered,34.95
1666023,1,2024-01-08,2024-01-17,1538436,48,1463,2,USD,Delivered,586.0
1666024,1,2024-07-19,2024-07-29,1043840,0,1887,2,GBP,Delivered,5304.0
1666025,1,2025-04-14,2025-05-10,78097,4,74,1,AUD,Delivered,37.95
1666026,1,2025-03-19,2025-04-08,1119510,42,96,2,GBP,Delivered,134.8
